pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,sy_dist
"K2-114 b","K2-114","Transit",2017,11.39093100000,10.59248676,638.83509807,475.75800000
"WASP-167 b","WASP-167","Transit",2017,2.02195960000,17.71022000,2542.64000000,423.55200000
"K2-105 b","K2-105","Transit",2017,8.26726000000,3.40000000,15.40000000,197.98900000
"K2-121 b","K2-121","Transit",2017,5.18573800000,7.16000000,51.00000000,169.39800000
"K2-110 b","K2-110","Transit",2017,13.86375000000,2.59200000,15.90000000,116.47400000
"K2-111 b","K2-111","Transit",2017,5.35189630000,1.83700000,5.35000000,200.39400000
"Qatar-6 b","Qatar-6","Transit",2017,3.50619500000,11.90395800,212.31044000,100.84800000
"WASP-91 b","WASP-91","Transit",2017,2.79858100000,11.54527000,425.89220000,149.94200000
"WASP-105 b","WASP-105","Transit",2017,7.87288000000,10.76064000,572.09400000,169.27200000
"K2-131 b","K2-131","Transit",2017,0.36930380000,1.69000000,7.90000000,152.50900000
"K2-132 b","K2-132","Transit",2017,9.17510000000,14.57170000,155.73670000,609.81800000
"WASP-151 b","WASP-151","Transit",2017,4.53347750000,13.30506009,100.43377661,453.09900000
"WASP-153 b","WASP-153","Transit",2017,3.33260900000,17.37395000,123.95370000,610.17600000
"WASP-156 b","WASP-156","Transit",2017,3.83616230000,6.02802815,41.80000000,122.06600000
"GJ 9827 b","GJ 9827","Transit",2017,1.20897400000,1.44000000,4.28000000,29.66100000
"GJ 9827 c","GJ 9827","Transit",2017,3.64810300000,1.13000000,1.86000000,29.66100000
"GJ 9827 d","GJ 9827","Transit",2017,6.20183000000,1.98000000,3.02000000,29.66100000
"KELT-20 b","KELT-20","Transit",2017,3.47410850000,19.51486900,1074.90106000,136.42600000
"NGTS-1 b","NGTS-1","Transit",2017,2.64729800000,14.90797000,258.07796000,218.12100000
"K2-136 b","K2-136","Transit",2017,7.97520000000,1.01400000,4.30000000,59.24740000
"K2-136 c","K2-136","Transit",2017,17.30713000000,3.00000000,18.10000000,59.24740000
"K2-136 d","K2-136","Transit",2017,25.57500000000,1.56500000,3.00000000,59.24740000
"K2-140 b","K2-140","Transit",2017,6.56918800000,13.56286665,295.58041851,347.91700000
"HATS-50 b","HATS-50","Transit",2017,3.82970150000,12.66617000,123.95370000,756.74200000
"HATS-51 b","HATS-51","Transit",2017,3.34887020000,15.80469000,244.09344000,389.57000000
"HATS-52 b","HATS-52","Transit",2017,1.36665436000,15.49083800,711.93920000,555.13400000
"HATS-53 b","HATS-53","Transit",2017,3.85377680000,15.02006000,189.10885000,585.77000000
"K2-138 b","K2-138","Transit",2017,2.35309000000,1.51000000,3.10000000,202.58500000
"K2-138 c","K2-138","Transit",2017,3.56004000000,2.29900000,6.31000000,202.58500000
"K2-138 d","K2-138","Transit",2017,5.40479000000,2.39000000,7.92000000,202.58500000
"K2-138 e","K2-138","Transit",2017,8.26146000000,3.39000000,12.97000000,202.58500000
"K2-138 f","K2-138","Transit",2017,12.75758000000,2.90400000,1.63000000,202.58500000
"KELT-19 A b","KELT-19 A","Transit",2017,4.61170930000,21.40919000,1293.56810000,300.27600000
"WASP-53 b","WASP-53","Transit",2017,3.30984430000,12.03846600,677.61356000,201.33800000
"WASP-81 b","WASP-81","Transit",2017,2.71647620000,16.01766100,231.69807000,398.50500000
"KELT-16 b","KELT-16","Transit",2017,0.96899510000,15.86073500,874.03250000,444.58600000
"HD 106315 b","HD 106315","Transit",2017,9.55237000000,2.44000000,12.60000000,109.35300000
"HD 106315 c","HD 106315","Transit",2017,21.05704000000,4.35000000,15.20000000,109.35300000
"HATS-22 b","HATS-22","Transit",2017,4.72281240000,10.68217700,870.85420000,229.51800000
"HATS-23 b","HATS-23","Transit",2017,2.16051560000,20.84874000,467.21010000,639.00400000
"HATS-24 b","HATS-24","Transit",2017,1.34849780000,15.63655500,718.29580000,494.18200000
"HAT-P-67 b","HAT-P-67","Transit",2017,4.81010690000,23.98721870,143.02278315,371.68600000
"Qatar-3 b","Qatar-3","Transit",2017,2.50792040000,12.28506400,1369.84730000,735.60100000
"Qatar-4 b","Qatar-4","Transit",2017,1.80535640000,12.72221500,1938.76300000,329.03600000
"Qatar-5 b","Qatar-5","Transit",2017,2.87923190000,12.40836300,1373.02560000,367.65800000
"LHS 1140 b","LHS 1140","Transit",2017,24.73723000000,1.73000000,5.60000000,14.98610000
"KELT-18 b","KELT-18","Transit",2017,2.87175180000,17.59813000,375.03940000,321.37600000
"KELT-12 b","KELT-12","Transit",2017,5.03162300000,19.95202000,301.93850000,368.03000000
"KELT-11 b","KELT-11","Transit",2017,4.73620865000,15.13212395,65.15482343,99.15960000
"KELT-9 b","KELT-9","Transit",2017,1.48112350000,21.19621900,915.35040000,204.45500000
"K2-115 b","K2-115","Transit",2017,20.27299140000,11.80305668,321.00669107,413.59100000
"HAT-P-66 b","HAT-P-66","Transit",2016,2.97208600000,17.82231000,248.86089000,935.45600000
"HATS-18 b","HATS-18","Transit",2016,0.83784000000,14.89676100,629.14448500,624.36800000
"WASP-130 b","WASP-130","Transit",2016,11.55098000000,9.97601000,390.93090000,172.25600000
"WASP-131 b","WASP-131","Transit",2016,5.32201250000,13.74221034,86.76715511,200.07500000
"WASP-132 b","WASP-132","Transit",2016,7.13351640000,10.09929161,136.03055820,122.91000000
"WASP-139 b","WASP-139","Transit",2016,5.92426200000,8.96720000,37.18611000,212.47200000
"WASP-141 b","WASP-141","Transit",2016,3.31065100000,13.56289000,854.96270000,516.54300000
"WASP-142 b","WASP-142","Transit",2016,2.05286800000,17.14977000,266.97720000,730.93300000
"HATS-31 b","HATS-31","Transit",2016,3.37796000000,18.38276000,279.69040000,773.97400000
"HATS-32 b","HATS-32","Transit",2016,2.81265480000,14.00004100,292.40360000,745.11600000
"HATS-33 b","HATS-33","Transit",2016,2.54955510000,13.78707000,378.85336000,248.46000000
"HATS-34 b","HATS-34","Transit",2016,2.10616070000,16.02887000,299.07803000,508.84200000
"HATS-35 b","HATS-35","Transit",2016,1.82099930000,16.40997600,388.38826000,514.55500000
"WASP-127 b","WASP-127","Transit",2016,4.17806203000,14.69499900,52.34660100,159.50700000
"WASP-138 b","WASP-138","Transit",2016,3.63443300000,12.21781000,387.75260000,414.23400000
"XO-6 b","XO-6","Transit",2016,3.76500070000,23.20263000,1398.45200000,235.47900000
"EPIC 220674823 b","EPIC 220674823","Transit",2016,0.57130782000,1.60600000,7.54000000,244.59000000
"EPIC 220674823 c","EPIC 220674823","Transit",2016,13.34060300000,2.71200000,7.90000000,244.59000000
"WASP-76 b","WASP-76","Transit",2016,1.80988198000,20.78145022,284.13859586,194.45900000
"WASP-90 b","WASP-90","Transit",2016,3.91624300000,18.27067000,200.23290000,466.43300000
"KELT-4 A b","KELT-4 A","Transit",2016,2.98959320000,19.04409100,286.68266000,218.05000000
"KELT-14 b","KELT-14","Transit",2016,1.71005660000,19.53728700,408.09372000,250.12100000
"KELT-15 b","KELT-15","Transit",2016,3.32944000000,19.50366000,416.35730000,324.68300000
"K2-29 b","K2-29","Transit",2016,3.25883210000,13.33871000,232.01590000,178.47500000
"HATS-17 b","HATS-17","Transit",2016,16.25461100000,8.70939300,425.25654000,400.33100000
"K2-30 b","K2-30","Transit",2016,4.09850300000,11.64615100,184.02357000,333.04200000
"KELT-10 b","KELT-10","Transit",2016,4.16627390000,15.68139100,215.80657000,188.40400000
"WASP-119 b","WASP-119","Transit",2016,2.49979000000,15.69260000,390.93090000,302.44800000
"WASP-124 b","WASP-124","Transit",2016,3.37265000000,13.89916000,190.69800000,448.63700000
"K2-100 b","K2-100","Transit",2016,1.67390350000,3.88000000,21.80000000,188.95900000
"Kepler-538 b","Kepler-538","Transit",2016,81.73778000000,2.21500000,12.90000000,155.95600000
"K2-99 b","K2-99","Transit",2016,18.24783000000,11.88151954,276.51071409,519.22900000
"Kepler-595 b","Kepler-595","Transit",2016,25.30290920000,3.70800000,17.40000000,643.00900000
"Kepler-411 c","Kepler-411","Transit",2016,7.83443500000,4.42100000,26.40000000,153.67600000
"Kepler-462 b","Kepler-462","Transit",2016,84.68660000000,3.00000000,53.90000000,596.62500000
"Kepler-1513 b","Kepler-1513","Transit",2016,160.88420000000,8.59400000,48.30991786,349.24700000
"Kepler-1514 b","Kepler-1514","Transit",2016,217.83184000000,12.41957200,1678.14240000,397.29200000
"Kepler-539 b","Kepler-539","Transit",2016,125.63243000000,8.37312300,308.29510000,307.31800000
"K2-27 b","K2-27","Transit",2016,6.77134700000,4.74000000,30.20000000,249.64500000
"K2-19 d","K2-19","Transit",2016,2.50827000000,1.04400000,6.20000000,289.82700000
"K2-36 c","K2-36","Transit",2016,5.34088800000,3.20000000,7.90000000,109.74900000
"K2-36 b","K2-36","Transit",2016,1.42261400000,1.43000000,4.30000000,109.74900000
"WASP-85 A b","WASP-85 A","Transit",2016,2.65567770000,13.89916000,402.05495000,141.88700000
"Kepler-553 b","Kepler-553","Transit",2016,4.03046700000,4.74139884,116.00736855,728.52500000
"K2-24 c","K2-24","Transit",2016,42.33910000000,7.50000000,15.40000000,170.56200000
"K2-24 b","K2-24","Transit",2016,20.88977000000,5.40000000,19.00000000,170.56200000
"K2-37 d","K2-37","Transit",2016,14.09229000000,2.31000000,12.50000000,179.94300000
"K2-31 b","K2-31","Transit",2016,1.25785000000,11.88154000,563.83042000,110.52700000
"K2-32 b","K2-32","Transit",2016,8.99200000000,5.29900000,15.00000000,157.68200000
"K2-32 d","K2-32","Transit",2016,31.71701000000,3.48400000,6.70000000,157.68200000
"K2-32 c","K2-32","Transit",2016,20.66093000000,3.13400000,8.10000000,157.68200000
"K2-33 b","K2-33","Transit",2016,5.42486500000,5.04000000,1175.97100000,139.26800000
"K2-55 b","K2-55","Transit",2016,2.84927100000,4.43000000,44.00000000,159.52200000
"K2-60 b","K2-60","Transit",2016,3.00265000000,7.65574700,135.39558000,491.87000000
"K2-66 b","K2-66","Transit",2016,5.06963000000,2.49000000,21.30000000,513.87700000
"K2-73 b","K2-73","Transit",2016,7.49556000000,2.58000000,9.20000000,269.18300000
"K2-39 b","K2-39","Transit",2016,4.60543000000,6.27704000,28.60470000,307.47000000
"K2-85 b","K2-85","Transit",2016,0.68453862616,1.40000000,3.20000000,97.21790000
"K2-79 b","K2-79","Transit",2016,10.99503900000,4.15000000,5.90000000,256.01100000
"K2-97 b","K2-97","Transit",2016,8.40711500000,13.45077684,174.48779544,878.43000000
"K2-98 b","K2-98","Transit",2016,10.13673490000,5.06645928,34.00763955,518.62500000
"Kepler-553 c","Kepler-553","Transit",2016,328.24017000000,11.57887706,2129.45032690,728.52500000
"Kepler-167 e","Kepler-167","Transit",2016,1071.23205000000,10.16000000,321.00669107,341.90800000
"WASP-87 b","WASP-87","Transit",2016,1.68279500000,15.52446500,692.86940000,298.39200000
"Kepler-849 b","Kepler-849","Transit",2016,394.62508000000,8.08167508,298.75870258,822.13400000
"WASP-129 b","WASP-129","Transit",2016,5.74814500000,10.42437000,317.83000000,301.46200000
"WASP-133 b","WASP-133","Transit",2016,2.17642300000,13.56289000,368.68280000,559.08400000
"Kepler-1647 b","Kepler-1647","Transit",2016,1107.59230000000,11.87390000,483.00000000,1212.45000000
"HATS-25 b","HATS-25","Transit",2016,4.29864320000,14.12334000,194.82979000,471.15800000
"HATS-26 b","HATS-26","Transit",2016,3.30238810000,19.61575000,206.58950000,861.84300000
"HATS-27 b","HATS-27","Transit",2016,4.63703800000,16.81350000,168.44990000,816.98800000
"HATS-28 b","HATS-28","Transit",2016,3.18107810000,13.38354600,213.58176000,535.38300000
"HATS-29 b","HATS-29","Transit",2016,4.60587490000,14.02245900,207.54299000,353.89100000
"HATS-30 b","HATS-30","Transit",2016,3.17435160000,13.17057500,224.38798000,342.14000000
"WASP-121 b","WASP-121","Transit",2016,1.27492504000,19.52604438,371.85923619,269.89800000
"HATS-15 b","HATS-15","Transit",2016,1.74748753000,12.38594500,689.69110000,1139.55000000
"HATS-16 b","HATS-16","Transit",2016,2.68650200000,14.57170000,1039.30410000,757.04400000
"K2-38 b","K2-38","Transit",2016,4.01593000000,1.54000000,7.30000000,192.69000000
"K2-38 c","K2-38","Transit",2016,10.56103000000,2.29000000,8.30000000,192.69000000
"HIP 41378 b","HIP 41378","Transit",2016,15.57189300000,2.41900000,9.06000000,106.28900000
"HIP 41378 c","HIP 41378","Transit",2016,31.70838000000,2.50500000,6.53000000,106.28900000
"HIP 41378 d","HIP 41378","Transit",2016,278.36180000000,3.54000000,4.60000000,106.28900000
"HIP 41378 e","HIP 41378","Transit",2016,369.00000000000,4.92000000,12.00000000,106.28900000
"WASP-113 b","WASP-113","Transit",2016,4.54216874538,15.79348100,150.96925000,435.15600000
"WASP-114 b","WASP-114","Transit",2016,1.54877430000,15.00885100,562.24127000,523.33700000
"BD+20 594 b","BD+20 594","Transit",2016,41.68550000000,2.57807000,22.24810000,179.46100000
"HD 3167 b","HD 3167","Transit",2016,0.95964100000,1.67000000,4.97000000,47.28990000
"HD 3167 c","HD 3167","Transit",2016,29.84540000000,3.00000000,11.13000000,47.28990000
"KELT-17 b","KELT-17","Transit",2016,3.08017160000,17.09372500,416.35730000,226.50000000
"WASP-92 b","WASP-92","Transit",2016,2.17467420000,16.37634900,255.85315000,575.88900000
"WASP-93 b","WASP-93","Transit",2016,2.73253210000,17.90077300,467.21010000,370.28400000
"WASP-118 b","WASP-118","Transit",2016,4.04604350000,16.14096000,163.36462000,376.65800000
"HAT-P-65 b","HAT-P-65","Transit",2016,2.60544751000,18.05766791,176.07693748,738.51900000
"Kepler-447 b","Kepler-447","Transit",2015,7.79430132000,18.49000000,435.41000000,268.04100000
"K2-25 b","K2-25","Transit",2015,3.48456408000,3.44000000,24.50000000,44.95650000
"Kepler-434 b","Kepler-434","Transit",2015,12.87470990000,12.67000000,908.96000000,1222.54000000
"Kepler-435 b","Kepler-435","Transit",2015,8.60015360000,22.31000000,266.97000000,1418.77000000
"Kepler-433 b","Kepler-433","Transit",2015,5.33408384000,16.25000000,896.24000000,1878.31000000
"KOI-12 b","KOI-12","Transit",2015,17.85518200000,13.78707000,349.61300000,399.39800000
"Kepler-432 b","Kepler-432","Transit",2015,52.50112900000,12.83430500,1719.46030000,848.02300000
"HATS-7 b","HATS-7","Transit",2015,3.18531500000,6.31066700,38.13960000,240.70700000
"WASP-82 b","WASP-82","Transit",2015,2.70579000000,18.15858000,371.86110000,275.66400000
"K2-3 b","K2-3","Transit",2015,10.05465350000,2.07800000,5.11000000,44.07270000
"K2-3 c","K2-3","Transit",2015,24.64672900000,1.58200000,2.68000000,44.07270000
"K2-3 d","K2-3","Transit",2015,44.55603000000,1.45800000,2.20000000,44.07270000
"CoRoT-28 b","CoRoT-28","Transit",2015,5.20851000000,10.70459500,153.82972000,766.18300000
"CoRoT-29 b","CoRoT-29","Transit",2015,2.85057000000,10.08810000,270.15550000,806.50700000
"HAT-P-54 b","HAT-P-54","Transit",2015,3.79984700000,10.58129600,241.55080000,143.65100000
"HATS-6 b","HATS-6","Transit",2015,3.32527250000,11.18658200,101.38777000,169.31800000
"HATS-10 b","HATS-10","Transit",2015,3.31284600000,10.86152100,167.17858000,534.88900000
"KELT-7 b","KELT-7","Transit",2015,2.73477000000,17.93440000,441.78370000,136.68100000
"HAT-P-55 b","HAT-P-55","Transit",2015,3.58523130000,14.84069045,189.42573057,511.38800000
"HATS-8 b","HATS-8","Transit",2015,3.58389300000,9.78545700,43.86054000,794.63700000
"WASP-74 b","WASP-74","Transit",2015,2.13775000000,15.24424000,228.83760000,149.21600000
"WASP-83 b","WASP-83","Transit",2015,4.97125200000,11.65736000,95.34900000,271.10300000
"WASP-89 b","WASP-89","Transit",2015,3.35642270000,11.65736000,1875.19700000,290.94600000
"K2-19 b","K2-19","Transit",2015,7.91930000000,7.00000000,30.80000000,289.82700000
"K2-19 c","K2-19","Transit",2015,11.90600000000,4.10000000,11.00000000,289.82700000
"K2-10 b","K2-10","Transit",2015,19.30553000000,3.77300000,25.20000000,272.36000000
"K2-12 b","K2-12","Transit",2015,8.28246000000,2.44000000,5.20000000,326.38100000
"K2-18 b","K2-18","Transit",2015,32.93962300000,2.37000000,8.92000000,38.02660000
"HAT-P-56 b","HAT-P-56","Transit",2015,2.79083000000,16.92559000,734.18730000,320.63900000
"HD 219134 b","HD 219134","Radial Velocity",2015,3.09292600000,1.60200000,4.74000000,6.53127000
"HD 219134 c","HD 219134","Radial Velocity",2015,6.76458000000,1.51100000,4.36000000,6.53127000
"HD 219134 d","HD 219134","Radial Velocity",2015,46.85900000000,1.61000000,16.17000000,6.53127000
"HATS-13 b","HATS-13","Transit",2015,3.04404990000,13.58530800,172.58169000,421.85500000
"HATS-14 b","HATS-14","Transit",2015,2.76676410000,11.64615100,340.39593000,513.01100000
"KELT-8 b","KELT-8","Transit",2015,3.24406000000,18.15858000,209.76780000,197.57200000
"WASP-47 d","WASP-47","Transit",2015,9.03050100000,3.65000000,15.50000000,264.78000000
"WASP-47 e","WASP-47","Transit",2015,0.78961000000,1.83000000,9.00000000,264.78000000
"Kepler-453 b","Kepler-453","Transit",2015,240.50300000000,6.20400000,16.00000000,442.84600000
"HAT-P-57 b","HAT-P-57","Transit",2015,2.46530000000,19.50366000,448.14030000,279.86000000
"GJ 1132 b","GJ 1132","Transit",2015,1.62892911000,1.19151465,1.83704819,12.61300000
"HAT-P-50 b","HAT-P-50","Transit",2015,3.12201090000,14.43719200,429.07050000,515.45800000
"HAT-P-51 b","HAT-P-51","Transit",2015,4.21802091000,13.50682174,97.57332095,440.08900000
"HAT-P-52 b","HAT-P-52","Transit",2015,2.75359530000,11.30988100,259.98494000,361.15500000
"HAT-P-53 b","HAT-P-53","Transit",2015,1.96162410000,14.77346200,471.65972000,666.80200000
"HD 219134 f","HD 219134","Radial Velocity",2015,22.71700000000,1.31000000,7.30000000,6.53127000
"WASP-135 b","WASP-135","Transit",2015,1.40137940000,14.57170000,603.87700000,298.21400000
"Kepler-454 b","Kepler-454","Transit",2015,10.57375340000,2.37000000,5.40000000,230.86900000
"WASP-28 b","WASP-28","Transit",2014,3.40883495000,13.66374747,282.54945382,348.49400000
"CoRoT-27 b","CoRoT-27","Transit",2014,3.57532000000,11.28700000,3302.11000000,1010.28000000
"WASP-103 b","WASP-103","Transit",2014,0.92554200000,17.12700000,473.54700000,375.64700000
"KELT-6 b","KELT-6","Transit",2014,7.84570000000,14.57170000,165.27160000,240.72600000
"Kepler-413 b","Kepler-413","Transit",2014,66.26200000000,4.34700000,67.00000000,847.53600000
"HAT-P-49 b","HAT-P-49","Transit",2014,2.69155000000,17.82231000,699.22600000,350.35100000
"WASP-68 b","WASP-68","Transit",2014,5.08430000000,14.79588000,343.25640000,226.39900000
"WASP-73 b","WASP-73","Transit",2014,4.08722000000,15.91678000,908.99380000,316.67800000
"WASP-88 b","WASP-88","Transit",2014,4.95400000000,16.36514000,133.48860000,523.75600000
"WASP-95 b","WASP-95","Transit",2014,2.18467000000,13.78707000,457.67520000,137.54400000
"WASP-96 b","WASP-96","Transit",2014,3.42526020000,13.45000000,152.55000000,352.46400000
"WASP-97 b","WASP-97","Transit",2014,2.07276000000,12.77826000,432.24880000,151.06800000
"WASP-98 b","WASP-98","Transit",2014,2.96264036000,12.82309600,293.03926000,281.74200000
"WASP-99 b","WASP-99","Transit",2014,5.75251000000,11.43318000,772.32690000,158.66000000
"WASP-100 b","WASP-100","Transit",2014,2.84938000000,14.90797000,400.46580000,364.41100000
"WASP-101 b","WASP-101","Transit",2014,3.58572000000,16.02887000,162.09330000,201.22400000
"HAT-P-44 b","HAT-P-44","Transit",2014,4.30121900000,13.92200000,111.87100000,347.85000000
"HAT-P-45 b","HAT-P-45","Transit",2014,3.12899200000,15.98400000,283.49200000,298.64000000
"HAT-P-46 b","HAT-P-46","Transit",2014,4.46312900000,14.39200000,156.68400000,290.73600000
"HATS-5 b","HATS-5","Transit",2014,4.76338700000,10.22300000,75.32300000,246.38400000
"CoRoT-24 b","CoRoT-24","Transit",2014,5.11340000000,3.70000000,5.70000000,591.55500000
"CoRoT-24 c","CoRoT-24","Transit",2014,11.75900000000,5.00000000,28.00000000,591.55500000
"HATS-4 b","HATS-4","Transit",2014,2.51672900000,11.43300000,420.47100000,416.45900000
"CoRoT-22 b","CoRoT-22","Transit",2014,9.75598000000,4.88000000,12.20000000,627.15800000
"Kepler-412 b","Kepler-412","Transit",2014,1.72086040000,15.03126900,299.07803000,1086.24000000
"WASP-117 b","WASP-117","Transit",2014,10.02165000000,11.88154000,95.34900000,157.96300000
"WASP-104 b","WASP-104","Transit",2014,1.75541370000,12.74500000,404.26300000,185.93200000
"WASP-106 b","WASP-106","Transit",2014,9.28969000000,12.10569916,613.40882551,352.18100000
"WASP-94 A b","WASP-94 A","Transit",2014,3.95019000000,17.71022000,158.91500000,211.21100000
"WASP-69 b","WASP-69","Transit",2014,3.86813881000,11.21000000,82.58000000,49.96050000
"WASP-70 A b","WASP-70 A","Transit",2014,3.71302030000,13.04700000,187.51200000,222.35500000
"WASP-84 b","WASP-84","Transit",2014,8.52349648000,10.72000000,220.00000000,100.58800000
"Kepler-289 d","Kepler-289","Transit",2014,66.02820000000,3.03000000,5.33000000,704.43800000
"HIP 116454 b","HIP 116454","Transit",2014,9.10041570000,2.46900000,9.70000000,62.44910000
"Kepler-418 b","Kepler-418","Transit",2014,86.67856000000,13.45000000,349.61124770,1002.53000000
"Kepler-407 b","Kepler-407","Transit",2014,0.66931240000,1.19000000,1.93000000,338.36800000
"Kepler-95 b","Kepler-95","Transit",2014,11.52310000000,3.42000000,13.00000000,445.65600000
"Kepler-106 c","Kepler-106","Transit",2014,13.57080000000,2.50000000,10.44000000,444.32200000
"Kepler-278 b","Kepler-278","Transit",2014,30.15560000000,3.95500000,56.00000000,443.03000000
"Kepler-422 b","Kepler-422","Transit",2014,7.89144830000,12.89000000,136.66000000,722.79500000
"Kepler-423 b","Kepler-423","Transit",2014,2.68432850000,13.36100000,189.10100000,758.75300000
"Kepler-289 c","Kepler-289","Transit",2014,125.87230000000,11.23000000,157.18000000,704.43800000
"Kepler-419 b","Kepler-419","Transit",2014,69.75460000000,10.80000000,794.50000000,1011.36000000
"Kepler-94 b","Kepler-94","Transit",2014,2.50806000000,3.51000000,10.84000000,191.90400000
"Kepler-107 e","Kepler-107","Transit",2014,14.74914300000,2.90300000,14.10000000,525.99700000
"Kepler-424 b","Kepler-424","Transit",2014,3.31186440000,9.98000000,327.35000000,698.64600000
"Kepler-278 c","Kepler-278","Transit",2014,51.11100000000,3.26800000,34.90000000,443.03000000
"Kepler-23 d","Kepler-23","Transit",2014,15.27000000000,2.20600000,4.44000000,835.75600000
"Kepler-223 c","Kepler-223","Transit",2014,9.84564000000,3.44000000,5.10000000,1859.71000000
"Kepler-80 e","Kepler-80","Transit",2014,4.64489000000,1.60000000,4.13000000,369.45100000
"Kepler-223 b","Kepler-223","Transit",2014,7.38449000000,2.99000000,7.40000000,1859.71000000
"Kepler-107 d","Kepler-107","Transit",2014,7.95839000000,0.86000000,7.70000000,525.99700000
"Kepler-426 b","Kepler-426","Transit",2014,3.21751883000,12.22000000,108.06000000,843.69500000
"Kepler-80 d","Kepler-80","Transit",2014,3.07222000000,1.53000000,6.75000000,369.45100000
"Kepler-223 e","Kepler-223","Transit",2014,19.72567000000,4.60000000,4.80000000,1859.71000000
"Kepler-31 d","Kepler-31","Transit",2014,87.64510000000,3.90000000,2161.24400000,1664.64000000
"Kepler-408 b","Kepler-408","Transit",2014,2.46502000000,0.82000000,5.00000000,88.78320000
"Kepler-109 c","Kepler-109","Transit",2014,21.22265000000,2.65000000,8.20000000,474.86100000
"Kepler-323 c","Kepler-323","Transit",2014,3.55382290000,1.57000000,6.80000000,454.88300000
"Kepler-416 b","Kepler-416","Transit Timing Variations",2014,6.31900000000,2.48000000,58.20000000,690.81900000
"Kepler-105 c","Kepler-105","Transit",2014,7.12592000000,1.44000000,5.60000000,459.22300000
"Kepler-102 d","Kepler-102","Transit",2014,10.31176700000,1.15400000,3.00000000,107.79600000
"Kepler-107 c","Kepler-107","Transit",2014,4.90145200000,1.59700000,10.00000000,525.99700000
"Kepler-107 b","Kepler-107","Transit",2014,3.18002180000,1.53600000,3.80000000,525.99700000
"Kepler-93 b","Kepler-93","Transit",2014,4.72673978000,1.47800000,4.66000000,95.91150000
"Kepler-409 b","Kepler-409","Transit",2014,68.95832160000,1.19900000,6.00000000,68.17300000
"Kepler-427 b","Kepler-427","Transit",2014,10.29099400000,13.79000000,92.17000000,1017.80000000
"Kepler-79 d","Kepler-79","Transit",2014,52.09020000000,7.16000000,6.00000000,1020.72000000
"Kepler-113 c","Kepler-113","Transit",2014,8.92507000000,2.18000000,8.70000000,262.35100000
"Kepler-113 b","Kepler-113","Transit",2014,4.75400000000,1.82000000,11.70000000,262.35100000
"Kepler-48 d","Kepler-48","Transit",2014,42.89610000000,2.04000000,7.93000000,306.73800000
"Kepler-106 e","Kepler-106","Transit",2014,43.84450000000,2.56000000,11.17000000,444.32200000
"Kepler-103 c","Kepler-103","Transit",2014,179.60978000000,5.45390000,58.47000000,494.83200000
"Kepler-106 b","Kepler-106","Transit",2014,6.16486000000,0.82000000,5.30000000,444.32200000
"Kepler-100 b","Kepler-100","Transit",2014,6.88734000000,1.34000000,4.01000000,304.64500000
"Kepler-100 d","Kepler-100","Transit",2014,35.33310000000,1.61000000,3.00000000,304.64500000
"Kepler-101 c","Kepler-101","Transit",2014,6.02976000000,1.25000000,3.78000000,927.98100000
"Kepler-102 f","Kepler-102","Transit",2014,27.45359200000,0.86100000,4.30000000,107.79600000
"Kepler-102 c","Kepler-102","Transit",2014,7.07139200000,0.56700000,1.70000000,107.79600000
"Kepler-102 b","Kepler-102","Transit",2014,5.28696500000,0.46000000,1.10000000,107.79600000
"Kepler-289 b","Kepler-289","Transit",2014,34.53830000000,2.49000000,3.70000000,704.43800000
"Kepler-129 c","Kepler-129","Transit",2014,82.20000000000,2.52000000,43.00000000,408.84500000
"Kepler-129 b","Kepler-129","Transit",2014,15.79000000000,2.40000000,20.00000000,408.84500000
"Kepler-138 b","Kepler-138","Transit",2014,10.31340000000,0.64000000,0.07000000,66.86240000
"Kepler-98 b","Kepler-98","Transit",2014,1.54168000000,1.99000000,3.55000000,350.31500000
"Kepler-131 b","Kepler-131","Transit",2014,16.09200000000,2.41000000,16.13000000,228.67800000
"Kepler-99 b","Kepler-99","Transit",2014,4.60358000000,1.48000000,6.15000000,208.36900000
"Kepler-111 c","Kepler-111","Transit",2014,224.77833000000,7.08407580,222.47988490,657.22300000
"Kepler-391 b","Kepler-391","Transit",2014,7.41750000000,2.50000000,1100.00000000,869.23600000
"Kepler-406 b","Kepler-406","Transit",2014,2.42629000000,1.43000000,6.35000000,364.03000000
"Kepler-97 b","Kepler-97","Transit",2014,2.58664000000,1.48000000,3.51000000,400.90700000
"Kepler-51 d","Kepler-51","Transit",2014,130.19400000000,9.70000000,7.60000000,783.83100000
"Kepler-138 c","Kepler-138","Transit",2014,13.78150000000,1.51000000,2.30000000,66.86240000
"Kepler-122 f","Kepler-122","Transit Timing Variations",2014,56.26800000000,1.75000000,36.00000000,1027.45000000
"Kepler-414 c","Kepler-414","Transit Timing Variations",2014,7.17100000000,3.01000000,29.90000000,413.46000000
"Kepler-417 b","Kepler-417","Transit Timing Variations",2014,12.33100000000,2.31000000,11.00000000,973.98900000
"Kepler-415 b","Kepler-415","Transit Timing Variations",2014,4.17600000000,1.21000000,119.90000000,530.48700000
"Kepler-305 d","Kepler-305","Transit",2014,16.74000000000,2.76000000,6.20000000,868.47700000
"Kepler-414 b","Kepler-414","Transit Timing Variations",2014,4.70000000000,1.71000000,3.50000000,413.46000000
